ID_FONOGRAMA_COLETIVO,ID_FONOGRAMA,ID_COLETIVO
2691,6421,14121
2692,6422,14121
2693,6423,14121
2694,6424,14121
2695,6425,14121
2696,6426,14121
2697,6427,14121
2698,6428,14121
2699,6429,14121
2700,6430,14121
2701,6431,14121
2702,6432,14121
2703,6433,14122
2704,6434,14123
2705,6435,14124
2706,6437,14125
2707,6438,11374
2708,6439,11374
2709,6440,11374
2710,6441,11374
2711,6442,11374
2712,6443,11374
2713,6444,11374
2714,6445,11374
2715,6446,11374
2716,6447,11374
2717,6448,11374
2718,6449,11374
2719,6450,11374
2720,6451,11374
2721,6452,11374
2722,6453,11374
2723,6454,11374
2724,6455,11374
2725,6456,11374
2726,6457,11374
2727,6458,11374
2728,6460,11374
2729,6461,11374
2730,6462,11374
2731,6463,11374
2732,6464,11374
2733,6465,11374
2734,6466,11374
2735,6467,11374
2736,6468,11374
2737,6469,11374
2738,6470,11374
2739,6471,11374
2740,6472,11374
2741,6473,11374
2742,6474,14225
2743,6475,12997
2744,6482,14230
2745,6483,14232
2746,6521,14275
2747,6524,14275
2748,6533,11093
2749,6534,11093
2750,6535,11093
2751,6536,11093
2752,6537,14284
2753,6538,11093
2754,6539,11093
2755,6540,11093
2756,6541,11093
2757,6542,11093
2758,6543,11093
2759,6544,11093
2760,6545,11093
2761,6546,11093
2762,6547,11093
2763,6548,11093
2764,6549,11093
2765,6550,11093
2766,6551,14285
2767,6552,14285
2768,6553,14285
2769,6554,14289
2770,6555,14289
2771,6556,14289
2772,6568,14289
2773,6574,14317
2774,6575,14317
2775,6577,14322
2776,6578,14322
2777,6579,14322
2778,6580,14322
2779,6581,14322
2780,6582,14322
2781,6584,14322
2782,6585,14322
2783,6586,14322
2784,6587,14322
2785,6588,14322
2786,6589,14322
2787,6590,14322
2788,6603,14329
2789,6614,14330
2790,6615,14341
2791,6615,14331
2792,6617,14342
2793,6618,14342
2794,6623,14344
2795,6625,14345
2796,6629,14342
2797,6630,14342
2798,6631,14345
2799,6632,14349
2800,6633,14371
2801,6634,14373
2802,6635,14374
2803,6636,14453
2804,6637,13385
2805,6638,14454
2806,6639,13387
2807,6640,13385
2808,6641,14461
2809,6642,13385
2810,6643,13387
2811,6644,14462
2812,6645,13385
2813,6646,13385
2814,6647,14463
2815,6648,13385
2816,6654,14342
2817,6655,14342
2818,6660,14344
2819,6662,14345
2820,6666,14342
2821,6704,14485
2822,6705,14485
2823,6706,14485
2824,6707,14485
2825,6708,14485
2826,6709,14485
2827,6710,14485
2828,6711,14485
2829,6712,14485
2830,6713,14485
2831,6714,14485
2832,6715,14485
2833,6716,14485
2834,6717,14487
2835,6721,14491
2836,6725,14492
2837,6728,14516
2838,6731,11559
2839,6732,11559
2840,6733,11559
2841,6734,11559
2842,6735,11559
2843,6736,11559
2844,6737,11559
2845,6738,11559
2846,6739,11559
2847,6740,11559
2848,6741,11559
2849,6742,11559
2850,6743,11559
2851,6744,11559
2852,6745,11559
2853,6775,14565
2854,6776,14571
2855,6777,14575
2856,6790,14565
2857,6791,14571
2858,6792,14575
2859,6793,11527
2860,6794,11527
2861,6795,11527
2862,6796,11527
2863,6797,11527
2864,6798,11527
2865,6799,11527
2866,6800,11527
2867,6801,11527
2868,6802,11527
2869,6803,11527
2870,6804,11527
2871,6805,11527
2872,6806,11527
2873,6807,14591
2874,6808,14592
2875,6811,10987
2876,6812,10987
2877,6813,10987
2878,6814,10987
2879,6815,10987
2880,6816,10987
2881,6817,10987
2882,6818,10987
2883,6819,10987
2884,6820,10987
2885,6821,10987
2886,6822,10987
2887,6823,10987
2888,6824,10987
2889,6861,14625
2890,6862,14626
2891,6863,14627
2892,6864,14631
2893,6866,14632
2894,6891,641
2895,6894,642
2896,6901,5179
2897,6902,5179
2898,6903,12090
2899,6904,9557
2900,6905,9557
2901,6905,9556
2902,6911,11815
2903,6912,11815
2904,6913,11815
2905,6914,14676
2906,6915,14676
2907,6916,14675
2908,6917,14676
2909,6918,14676
2910,6919,14676
2911,6920,14676
2912,6921,14676
2913,6931,3825
2914,6931,1412
2915,6932,3825
2916,6933,1412
2917,6933,3825
2918,6968,14714
2919,6969,14714
2920,6970,14714
2921,6971,14714
2922,6972,14714
2923,6973,14714
2924,6974,14714
2925,6975,14714
2926,6976,14714
2927,6977,14714
2928,6978,14714
2929,6979,14714
2930,6980,14714
2931,6981,14714
2932,6987,14331
2933,6988,14331
2934,7003,14331
2935,7004,14331
2936,7005,14331
2937,7006,14331
2938,7007,14331
2939,7008,14331
2940,7009,1373
2941,7011,14843
2942,7012,14843
2943,7013,14843
2944,7014,14843
2945,7015,14843
2946,7016,14843
2947,7017,14843
2948,7018,14843
2949,7019,14843
2950,7020,14843
2951,7021,14843
2952,7022,14843
2953,7023,14843
2954,7024,14843
2955,7065,5146
2956,7066,1376
2957,7067,1377
2958,7068,9822
2959,7069,14332
2960,7070,14334
2961,7071,14333
2962,7072,3030
2963,7073,6603
2964,7074,14096
2965,7075,9168
2966,7076,359
2967,7077,359
2968,7078,359
2969,7079,359
2970,7080,359
2971,7081,359
2972,7082,359
2973,7083,359
2974,7084,359
2975,7085,359
2976,7086,359
2977,7087,359
2978,7088,359
2979,7089,5146
2980,7091,359
2981,7092,359
2982,7093,1076
2983,7094,7433
2984,7095,13611
2985,7096,14231
2986,7097,14231
2987,7098,14231
2988,7099,14231
2989,7100,14231
2990,7101,14231
2991,7102,14231
2992,7103,14231
2993,7104,14231
2994,7105,14231
2995,7106,14231
2996,7107,14231
2997,7108,14231
2998,7109,14231
2999,7110,14231
3000,7148,2706
3001,7150,10551
3002,7152,12790
3003,7164,7850
3004,7165,13611
3005,7166,14676
3006,7167,14676
3007,7168,14676
3008,7169,4212
3009,7170,14676
3010,7171,8344
3011,7172,8344
3012,7173,8344
3013,7174,8344
3014,7175,8344
3015,7176,8344
3016,7177,8344
3017,7178,8344
3018,7179,8344
3019,7180,8344
3020,7181,8344
3021,7182,8344
3022,7183,8344
3023,7184,8344
3024,7185,8344
3025,7186,8344
3026,7187,8344
3027,7188,8344
3028,7189,8344
3029,7190,8344
3030,7191,8344
3031,7192,14977
3032,7193,14977
3033,7194,14977
3034,7195,14977
3035,7196,14977
3036,7197,14977
3037,7198,14977
3038,7199,14977
3039,7200,14977
3040,7201,14977
3041,7202,14977
3042,7212,13188
3043,7214,13385
3044,7215,14922
3045,7216,14920
3046,7217,13387
3047,7218,645
3048,7219,13385
3049,7220,14920
3050,7221,13387
3051,7222,13385
3052,7223,13132
3053,7224,644
3054,7225,13387
3055,7226,13385
3056,7227,13385
3057,7229,5481
3058,7230,5481
3059,7231,5481
3060,7232,5481
3061,7233,5481
3062,7234,5481
3063,7235,5481
3064,7236,5481
3065,7237,5481
3066,7238,5480
3067,7239,5481
3068,7240,5481
3069,7241,5481
3070,7242,5481
3071,7243,5481
3072,7244,5481
3073,7245,5481
3074,7246,5481
3075,7247,5481
3076,7248,5481
3077,7249,5481
3078,7250,5481
3079,7251,5480
3080,7252,5481
3081,7253,11474
3082,7260,4824
3083,7261,4824
3084,7262,4824
3085,7263,4824
3086,7264,4824
3087,7265,4824
3088,7266,4824
3089,7267,4824
3090,7268,4824
3091,7269,4824
3092,7270,4824
3093,7271,6678
3094,7272,12790
3095,7273,12790
3096,7274,12790
3097,7275,12790
3098,7276,12790
3099,7277,12790
3100,7278,12790
3101,7279,12790
3102,7280,12790
3103,7281,12790
3104,7282,12790
3105,7283,12790
3106,7284,12790
3107,7285,12790
3108,7286,12790
3109,7287,12790
3110,7288,12790
3111,7289,12790
3112,7290,12790
3113,7291,15054
3114,7292,15054
3115,7293,1412
3116,7294,6658
3117,7295,9963
3118,7296,9963
3119,7300,221
3120,7316,5481
3121,7317,5481
3122,7318,5481
3123,7319,5481
3124,7320,5481
3125,7321,5481
3126,7322,5481
3127,7323,5481
3128,7330,4824
3129,7331,4824
3130,7332,4824
3131,7333,4824
3132,7334,4824
3133,7335,11093
3134,7336,11230
3135,7337,5294
3136,7338,12790
3137,7339,12790
3138,7340,12790
3139,7341,12790
3140,7342,12790
3141,7343,12790
3142,7344,15085
3143,7345,15085
3144,7346,15085
3145,7347,15085
3146,7348,15085
3147,7349,15085
3148,7350,15085
3149,7351,15085
3150,7352,15085
3151,7353,15085
3152,7354,15085
3153,7355,15085
3154,7356,15085
3155,7385,12790
3156,7386,5481
3157,7387,5481
3158,7388,12790
3159,7389,12790
3160,7390,12790
3161,7391,12790
3162,7392,9964
3163,7393,9964
3164,7394,9964
3165,7395,9964
3166,7396,9964
3167,7397,9964
3168,7398,9964
3169,7399,9964
3170,7400,9964
3171,7401,9964
3172,7402,9964
3173,7409,4886
3174,7410,4886
3175,7411,4886
3176,7412,4886
3177,7413,4886
3178,7414,4886
3179,7415,4886
3180,7416,4886
3181,7417,4886
3182,7418,4886
3183,7419,4886
3184,7420,4886
3185,7421,4886
3186,7422,4886
3187,7423,7579
3188,7424,5055
3189,7425,7579
3190,7426,7579
3191,7427,7579
3192,7428,7579
3193,7429,7579
3194,7430,7579
3195,7431,7579
3196,7432,7579
3197,7433,7579
3198,7434,7579
3199,7435,7579
3200,7436,7579
3201,7437,7579
3202,7438,7579
3203,7439,7579
3204,7440,7579
3205,7492,1421
3206,7493,1421
3207,7494,1421
3208,7495,1421
3209,7496,1421
3210,7497,1421
3211,7498,1421
3212,7499,1421
3213,7500,1421
3214,7501,1421
3215,7502,1421
3216,7503,1421
3217,7504,1421
3218,7505,1421
3219,7533,15144
3220,7535,15145
3221,7545,1712
3222,7546,1712
3223,7547,1712
3224,7548,1712
3225,7549,1712
3226,7550,1712
3227,7551,1712
3228,7552,1712
3229,7553,1712
3230,7554,1712
3231,7555,1712
3232,7557,1712
3233,7558,1712
3234,7616,4893
3235,7617,4893
3236,7618,4893
3237,7619,15413
3238,7619,4893
3239,7620,4893
3240,7621,4893
3241,7622,4894
3242,7622,4893
3243,7623,4895
3244,7623,4893
3245,7624,4893
3246,7625,4893
3247,7626,4893
3248,7626,4896
3249,7627,4893
3250,7627,4896
3251,7628,4893
3252,7629,4897
3253,7630,4898
3254,7631,4897
3255,7632,4897
3256,7632,4898
3257,7633,4893
3258,7634,4893
3259,7635,4893
3260,7636,4893
3261,7637,4893
3262,7638,2803
3263,7638,4893
3264,7639,2804
3265,7639,2803
3266,7639,4897
3267,7639,4898
3268,7639,4893
3269,7640,2803
3270,7641,4893
3271,7642,4893
3272,7643,4893
3273,7644,15413
3274,7644,4893
3275,7645,4893
3276,7646,4893
3277,7647,4894
3278,7647,4893
3279,7648,4895
3280,7648,4893
3281,7649,4893
3282,7650,4893
3283,7651,4893
3284,7651,4896
3285,7652,4893
3286,7652,4896
3287,7653,4893
3288,7654,4897
3289,7654,4898
3290,7654,4893
3291,7655,4898
3292,7655,4893
3293,7656,4897
3294,7656,4893
3295,7657,4897
3296,7657,4898
3297,7657,4893
3298,7658,4893
3299,7659,4893
3300,7660,4893
3301,7661,4893
3302,7662,4893
3303,7663,2803
3304,7663,4893
3305,7664,2803
3306,7664,4893
3307,7665,15413
3308,7665,2803
3309,7665,4897
3310,7665,4895
3311,7665,4898
3312,7665,4893
3313,7665,4896
3314,7666,4893
3315,7667,4893
3316,7684,5129
3317,7685,5129
3318,7686,5129
3319,7687,5129
3320,7688,5129
3321,7689,5129
3322,7690,5129
3323,7691,5129
3324,7692,5129
3325,7693,5129
3326,7694,5129
3327,7695,5129
3328,7696,5129
3329,7697,5129
3330,7698,5129
3331,7699,5129
3332,7700,5129
3333,7701,5129
3334,7719,15514
3335,7720,15514
3336,7721,15514
3337,7722,15516
3338,7722,15514
3339,7723,15514
3340,7724,15514
3341,7725,15514
3342,7726,15514
3343,7727,15514
3344,7728,15514
3345,7729,5129
3346,7730,5129
3347,7731,5129
3348,7732,5129
3349,7733,5129
3350,7746,5129
3351,7747,5129
3352,7748,5129
3353,7749,5129
3354,7750,5129
3355,7751,5129
3356,7752,5129
3357,7753,5129
3358,7754,5129
3359,7755,5129
3360,7756,5129
3361,7759,15173
3362,7760,15173
3363,7761,15173
3364,7762,15173
3365,7763,15173
3366,7764,15173
3367,7765,15173
3368,7766,15173
3369,7767,15173
3370,7768,15173
3371,7769,5129
3372,7770,5129
3373,7771,15284
3374,7772,15284
3375,7773,15284
3376,7774,15284
3377,7774,15285
3378,7775,15284
3379,7776,15284
3380,7777,15284
3381,7777,15270
3382,7778,15284
3383,7779,15284
3384,7780,15284
3385,7780,15286
3386,7781,15284
3387,7782,15284
3388,7783,15284
3389,7784,15284
3390,7795,15284
3391,7796,15284
3392,7797,15284
3393,7798,15284
3394,7799,15284
3395,7800,15284
3396,7800,15285
3397,7801,15284
3398,7802,15284
3399,7803,15284
3400,7804,15284
3401,7804,15270
3402,7805,15284
3403,7806,15284
3404,7807,15284
3405,7808,15286
3406,7808,15284
3407,7809,15284
3408,7810,15284
3409,7811,15284
3410,7812,15284
3411,7813,15284
3412,7838,3836
3413,7839,3836
3414,7840,3836
3415,7841,3836
3416,7842,3836
3417,7843,3836
3418,7844,3836
3419,7845,3836
3420,7846,3836
3421,7847,3836
3422,7848,9003
3423,7848,3836
3424,7849,3836
3425,7850,3836
3426,7851,3836
3427,7852,3836
3428,7868,13133
3429,7869,13133
3430,7870,13133
3431,7871,13133
3432,7872,13133
3433,7872,5131
3434,7873,13133
3435,7874,13133
3436,7875,13133
3437,7876,13133
3438,7877,13134
3439,7877,13133
3440,7878,13133
3441,7879,13133
3442,7880,13133
3443,7881,13133
3444,7882,13133
3445,7883,13133
3446,7884,13133
3447,7885,13133
3448,7886,13133
3449,7887,13133
3450,7888,13133
3451,7888,13135
3452,7889,13133
3453,7890,13133
3454,7891,13133
3455,7892,13133
3456,7893,13133
3457,7893,5131
3458,7894,13133
3459,7895,13133
3460,7896,13133
3461,7897,13133
3462,7898,13133
3463,7899,13133
3464,7900,13133
3465,7901,13133
3466,7902,13134
3467,7902,13133
3468,7903,13133
3469,7904,13133
3470,7905,13133
3471,7906,13133
3472,7920,5129
3473,7922,5129
3474,7923,5129
3475,7936,5156
3476,7937,5156
3477,7938,5156
3478,7939,5156
3479,7940,5156
3480,7941,5156
3481,7942,5156
3482,7943,5156
3483,7944,5156
3484,7945,5156
3485,7946,5156
3486,7947,5156
3487,7948,5156
3488,7949,5157
3489,7960,1325
3490,7967,14026
3491,7995,14676
3492,7998,15625
3493,7999,15626
3494,8001,15625
3495,8003,15625
3496,8005,15625
3497,8007,15625
3498,8008,15625
3499,8010,15625
3500,8012,15625
3501,8014,15625
3502,8015,15625
3503,8017,15625
3504,8018,5156
3505,8019,5156
3506,8020,5156
3507,8021,5156
3508,8022,5156
3509,8023,5155
3510,8024,5156
3511,8025,5156
3512,8026,5156
3513,8027,5156
3514,8028,5156
3515,8029,5156
3516,8030,5157
3517,8031,5157
3518,8032,5156
3519,8033,5156
3520,8034,5156
3521,8035,5156
3522,8036,5156
3523,8037,5156
3524,8038,5156
3525,8039,5156
3526,8040,5156
3527,8041,5156
3528,8062,5182
3529,8074,4807
3530,8075,4807
3531,8076,4807
3532,8077,12790
3533,8089,5182
3534,8115,1325
3535,8117,14026
3536,8123,14027
3537,8204,15085
3538,8237,15747
3539,8238,15747
3540,8239,15747
3541,8240,15747
3542,8241,15748
3543,8242,15747
3544,8243,15747
3545,8245,15747
3546,8246,15747
3547,8247,15747
3548,8248,15747
3549,8259,647
3550,8260,648
3551,8261,649
3552,8262,650
3553,8263,651
3554,8264,652
3555,8265,653
3556,8266,654
3557,8267,655
3558,8268,656
3559,8269,657
3560,8270,658
3561,8285,4807
3562,8286,4807
3563,8287,4807
3564,8288,4807
3565,8289,15767
3566,8290,15767
3567,8291,15767
3568,8292,15767
3569,8293,15767
3570,8294,15767
3571,8295,15767
3572,8296,15767
3573,8297,15767
3574,8298,15767
3575,8299,15767
3576,8300,15767
3577,8301,15767
3578,8302,15767
3579,8303,15767
3580,8304,15210
3581,8315,5938
3582,8320,15807
3583,8322,15811
3584,8323,15811
3585,8325,15811
3586,8327,15811
3587,8328,15811
3588,8330,15811
3589,8332,15811
3590,8333,15811
3591,8335,15811
3592,8337,15811
3593,8338,15811
3594,8340,15811
3595,8341,3033
3596,8342,3033
3597,8343,3033
3598,8344,3033
3599,8345,3033
3600,8346,3033
3601,8347,3033
3602,8348,3033
3603,8349,3033
3604,8350,3033
3605,8351,3033
3606,8352,3033
3607,8353,3034
3608,8354,3033
3609,8355,9499
3610,8356,5235
3611,8357,9499
3612,8358,5235
3613,8359,14507
3614,8360,14507
3615,8361,14507
3616,8362,14507
3617,8363,14507
3618,8364,14507
3619,8365,14507
3620,8366,14507
3621,8367,14507
3622,8368,14507
3623,8369,14507
3624,8370,14507
3625,8386,3033
3626,8387,3035
3627,8388,3035
3628,8389,3035
3629,8390,3035
3630,8391,3035
3631,8392,3035
3632,8393,3035
3633,8394,3035
3634,8395,3035
3635,8396,3035
3636,8397,3035
3637,8398,3035
3638,8399,3035
3639,8400,3035
3640,8401,3035
3641,8426,15942
3642,8427,15942
3643,8428,15942
3644,8429,15942
3645,8430,15942
3646,8431,15942
3647,8432,15942
3648,8433,15942
3649,8434,15942
3650,8435,15942
3651,8436,15942
3652,8437,15942
3653,8438,15954
3654,8439,12790
3655,8440,12790
3656,8452,5260
3657,8453,7102
3658,8454,7103
3659,8455,7104
3660,8456,2252
3661,8457,7105
3662,8458,7106
3663,8459,7107
3664,8460,7108
3665,8461,7090
3666,8462,7091
3667,8463,7092
3668,8464,7093
3669,8465,7094
3670,8466,7095
3671,8467,7096
3672,8468,7097
3673,8469,3390
3674,8470,7098
3675,8471,7099
3676,8472,4429
3677,8473,5184
3678,8474,7100
3679,8477,15954
3680,8478,15954
3681,8479,15954
3682,8480,15954
3683,8481,15954
3684,8482,15954
3685,8483,15954
3686,8484,15954
3687,8485,15954
3688,8486,15954
3689,8487,15954
3690,8488,16221
3691,8496,16221
3692,8497,16221
3693,8498,16221
3694,8499,11472
3695,8500,16221
3696,8501,12094
3697,8502,16222
3698,8503,16221
3699,8504,16221
3700,8505,16221
3701,8506,16221
3702,8507,16221
3703,8508,16221
3704,8509,16269
3705,8510,16269
3706,8511,16269
3707,8512,16269
3708,8513,16269
3709,8514,16269
3710,8515,16269
3711,8516,16269
3712,8517,16269
3713,8518,16102
3714,8519,16269
3715,8520,16269
3716,8521,16269
3717,8526,1712
3718,8527,1712
3719,8528,1712
3720,8529,1712
3721,8530,1712
3722,8531,1712
3723,8532,1712
3724,8533,1712
3725,8534,1712
3726,8535,1712
3727,8536,1715
3728,8537,1712
3729,8538,1712
3730,8539,510
3731,8540,16295
3732,8541,16295
3733,8542,16294
3734,8543,16295
3735,8544,16294
3736,8545,16295
3737,8546,16295
3738,8547,16295
3739,8548,16295
3740,8549,16295
3741,8550,16295
3742,8551,16295
3743,8552,16293
3744,8553,16295
3745,8554,9599
3746,8555,11319
3747,8556,11319
3748,8557,11319
3749,8558,11319
3750,8559,11319
3751,8560,11319
3752,8561,11319
3753,8562,11319
3754,8563,11319
3755,8564,11319
3756,8565,11319
3757,8566,11319
3758,8567,11319
3759,8568,11319
3760,8569,11319
3761,8570,11319
3762,8571,11319
3763,8572,11319
3764,8573,11319
3765,8574,11319
3766,8575,11319
3767,8576,11319
3768,8577,11319
3769,8578,11319
3770,8579,11319
3771,8580,11319
3772,8581,11319
3773,8582,11319
3774,8583,11319
3775,8584,11319
3776,8585,11319
3777,8586,11319
3778,8587,11319
3779,8588,11319
3780,8589,11319
3781,8590,11319
3782,8591,11319
3783,8592,11319
3784,8593,11319
3785,8594,11319
3786,8595,11319
3787,8596,16302
3788,8597,16296
3789,8598,4844
3790,8599,16308
3791,8600,16308
3792,8601,16308
3793,8602,16308
3794,8603,16308
3795,8604,16308
3796,8605,16308
3797,8606,16308
3798,8607,16308
3799,8608,16308
3800,8609,16308
3801,8610,16308
3802,8611,16308
3803,8612,16308
3804,8613,16308
3805,8614,16308
3806,8615,16308
3807,8616,4844
3808,8617,4844
3809,8618,4844
3810,8619,4844
3811,8620,4844
3812,8621,4844
3813,8622,4844
3814,8623,4844
3815,8624,4844
3816,8625,4844
3817,8626,4844
3818,8627,4844
3819,8628,4844
3820,8629,4844
3821,8630,4844
3822,8632,14481
3823,8633,14481
3824,8634,14481
3825,8635,14481
3826,8636,14481
3827,8637,14481
3828,8638,14482
3829,8639,14481
3830,8640,14481
3831,8641,14483
3832,8642,14481
3833,8643,14481
3834,8644,14481
3835,8645,14481
3836,8661,4834
3837,8672,1056
3838,8676,1990
3839,8677,1056
3840,8682,9600
3841,8683,9600
3842,8684,9600
3843,8685,9600
3844,8686,9600
3845,8687,9600
3846,8688,9600
3847,8689,9600
3848,8690,9600
3849,8694,15511
3850,8695,15511
3851,8696,15511
3852,8697,15511
3853,8698,15511
3854,8699,15511
3855,8700,15511
3856,8701,15511
3857,8702,15511
3858,8703,15511
3859,8704,15511
3860,8705,15511
3861,8706,15511
3862,8707,15511
3863,8708,15511
3864,8709,15511
3865,8731,16423
3866,8732,16423
3867,8733,16423
3868,8734,16423
3869,8735,16423
3870,8736,16423
3871,8737,16423
3872,8738,16423
3873,8739,16423
3874,8740,16423
3875,8741,659
3876,8742,659
3877,8743,659
3878,8744,659
3879,8745,659
3880,8746,659
3881,8749,659
3882,8750,659
3883,8751,659
3884,8752,659
3885,8792,15511
3886,8793,15511
3887,8794,15511
3888,8795,15511
3889,8796,15511
3890,8797,15511
3891,8798,15511
3892,8799,15511
3893,8800,15511
3894,8801,15511
3895,8802,15511
3896,8803,15511
3897,8804,15511
3898,8805,16443
3899,8806,16443
3900,8807,16443
3901,8808,16443
3902,8809,16443
3903,8810,16443
3904,8811,16443
3905,8812,16443
3906,8813,16443
3907,8814,16443
3908,8815,16443
3909,8816,16443
3910,8817,16443
3911,8818,15511
3912,8819,15511
3913,8820,15511
3914,8821,15511
3915,8822,16443
3916,8823,15511
3917,8824,16455
3918,8825,15521
3919,8826,16461
3920,8827,16463
3921,8828,15323
3922,8829,16465
3923,8842,16468
3924,8843,16468
3925,8844,16468
3926,8845,16468
3927,8846,16468
3928,8847,16468
3929,8848,16468
3930,8849,16468
3931,8850,16468
3932,8851,16468
3933,8852,16468
3934,8853,16468
3935,8854,16470
3936,8855,16470
3937,8856,16470
3938,8857,16470
3939,8858,16470
3940,8859,16470
3941,8860,16470
3942,8861,16470
3943,8862,16470
3944,8863,3038
3945,8864,3038
3946,8865,3038
3947,8866,3038
3948,8867,3038
3949,8868,3038
3950,8869,3038
3951,8870,3038
3952,8871,3038
3953,8872,3038
3954,8873,3038
3955,8874,3038
3956,8875,3038
3957,8876,3038
3958,8877,3038
3959,8878,3038
3960,8880,16468
3961,8881,16468
3962,8882,16468
3963,8883,16470
3964,8884,3039
3965,8885,3039
3966,8886,3039
3967,8887,3039
3968,8888,3039
3969,8889,3039
3970,8890,3039
3971,8891,3039
3972,8892,3039
3973,8893,3039
3974,8894,3039
